date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:42	58556/58556	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:12:31%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-stroke.woff?d7yf1v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-strokebb1d.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:43	1147/1147	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jan%202020%2015:36:13%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/gfx/nbs-angle-right.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/gfx/nbs-angle-right.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:44	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:42%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/gfx/demo-screen.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/gfx/demo-screen.jpg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:44	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:12:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.eot	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:45	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:12:44%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.eot?	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:46	1304/1304	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:12:45%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.woff	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:47	1512/1512	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:12:46%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.ttf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:49	929/929	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:12:47%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.svg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:50	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:12:48%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:51	14176/14176	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:12:50%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:52	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:12:50%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:53	14100/14100	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:12:51%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:54	46770/46770	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:12:51%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:54	158/158	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:12:52%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:54	1135/1135	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:55	885/885	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:56	768/768	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:57	1031/1031	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:58	1383/1383	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:59	1437/1437	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:13:01	1733/1733	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:13:01	1347/1347	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:30:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:13:03	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2020%20Jul%202020%2014:13:02%20GMT	https://fonts.googleapis.com/robots.txt		(from http://medicare.bold-themes.com/clinic)
21:13:03	208/208	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:04	280/280	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:05	262/262	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:06	262/262	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:07	207/207	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:08	335/335	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:09	332/332	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:10	6922/6922	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_222222_256x240.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_222222_256x240.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:11	6999/6999	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_888888_256x240.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_888888_256x240.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:12	6992/6992	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_454545_256x240.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_454545_256x240.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:14	4549/4549	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_2e83ff_256x240.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:15	4549/4549	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:18	212/212	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:29:43%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:13:19	1/1	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2020%20Jul%202020%2014:13:18%20GMT	http://medicare.bold-themes.com/wp-admin/admin-ajax.php	/Users/bo4/websites/aba/medicare.bold-themes.com/wp-admin/admin-ajax.php	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/cleantalk-spam-protect/js/cleantalk_nocache.min.js?ver=5.129)
21:13:20	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:13:20%20GMT	https://www.googletagmanager.com/robots.txt		(from http://medicare.bold-themes.com/clinic)
21:13:21	133010/133010	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:19%20GMT	http://medicare.bold-themes.com/	/Users/bo4/websites/aba/medicare.bold-themes.com/index.html	(from http://medicare.bold-themes.com/clinic/wp-content/plugins/bt_cost_calculator/cc.main.js?ver=5.2.4)
21:13:22	817/817	---MCZ	200	added ('OK')	text/plain	date:Mon,%2020%20Jul%202020%2014:13:21%20GMT	https://www.facebook.com/robots.txt		(from http://medicare.bold-themes.com/clinic)
21:13:22	550/550	---M-Z	200	added ('OK')	text/plain	date:Mon,%2020%20Jul%202020%2014:13:22%20GMT	https://twitter.com/robots.txt		(from http://medicare.bold-themes.com/clinic)
21:13:24	2140/2140	---MCZ	200	added ('OK')	application/manifest+json	date:Mon,%2020%20Jul%202020%2014:13:23%20GMT	https://twitter.com/manifest.json	/Users/bo4/websites/aba/twitter.com/manifest.json	(from https://twitter.com/bold_themes)
21:13:25	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:24%20GMT	https://twitter.com/bold_themes?lang=en	/Users/bo4/websites/aba/twitter.com/bold_themes9ed2.html	(from https://twitter.com/bold_themes)
21:13:26	41343/41343	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:25%20GMT	https://twitter.com/bold_themes?lang=ar	/Users/bo4/websites/aba/twitter.com/bold_themesd6cc.html	(from https://twitter.com/bold_themes)
21:13:27	41565/41565	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:26%20GMT	https://twitter.com/bold_themes?lang=bg	/Users/bo4/websites/aba/twitter.com/bold_themes1f03.html	(from https://twitter.com/bold_themes)
21:13:29	41821/41821	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:28%20GMT	https://twitter.com/bold_themes?lang=bn	/Users/bo4/websites/aba/twitter.com/bold_themesbbc9.html	(from https://twitter.com/bold_themes)
21:13:30	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:29%20GMT	https://twitter.com/bold_themes?lang=ca	/Users/bo4/websites/aba/twitter.com/bold_themesa35d.html	(from https://twitter.com/bold_themes)
21:13:31	41565/41565	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:30%20GMT	https://twitter.com/bold_themes?lang=cs	/Users/bo4/websites/aba/twitter.com/bold_themes7b3f.html	(from https://twitter.com/bold_themes)
21:13:32	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:32%20GMT	https://twitter.com/bold_themes?lang=da	/Users/bo4/websites/aba/twitter.com/bold_themesc423.html	(from https://twitter.com/bold_themes)
21:13:33	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:32%20GMT	https://twitter.com/bold_themes?lang=de	/Users/bo4/websites/aba/twitter.com/bold_themes3322.html	(from https://twitter.com/bold_themes)
21:13:33	41565/41565	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:33%20GMT	https://twitter.com/bold_themes?lang=el	/Users/bo4/websites/aba/twitter.com/bold_themes4bed.html	(from https://twitter.com/bold_themes)
21:13:35	41365/41365	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:34%20GMT	https://twitter.com/bold_themes?lang=en-GB	/Users/bo4/websites/aba/twitter.com/bold_themesa4c9.html	(from https://twitter.com/bold_themes)
21:13:36	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:35%20GMT	https://twitter.com/bold_themes?lang=es	/Users/bo4/websites/aba/twitter.com/bold_themesc69a.html	(from https://twitter.com/bold_themes)
21:13:37	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:36%20GMT	https://twitter.com/bold_themes?lang=eu	/Users/bo4/websites/aba/twitter.com/bold_themesad9c.html	(from https://twitter.com/bold_themes)
21:13:38	41343/41343	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:37%20GMT	https://twitter.com/bold_themes?lang=fa	/Users/bo4/websites/aba/twitter.com/bold_themese6ac.html	(from https://twitter.com/bold_themes)
21:13:39	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:38%20GMT	https://twitter.com/bold_themes?lang=fi	/Users/bo4/websites/aba/twitter.com/bold_themes5720.html	(from https://twitter.com/bold_themes)
21:13:40	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:39%20GMT	https://twitter.com/bold_themes?lang=tl	/Users/bo4/websites/aba/twitter.com/bold_themes9ff7.html	(from https://twitter.com/bold_themes)
21:13:41	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:40%20GMT	https://twitter.com/bold_themes?lang=fr	/Users/bo4/websites/aba/twitter.com/bold_themese68f.html	(from https://twitter.com/bold_themes)
21:13:42	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:41%20GMT	https://twitter.com/bold_themes?lang=ga	/Users/bo4/websites/aba/twitter.com/bold_themes5242.html	(from https://twitter.com/bold_themes)
21:13:43	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:42%20GMT	https://twitter.com/bold_themes?lang=gl	/Users/bo4/websites/aba/twitter.com/bold_themes4240.html	(from https://twitter.com/bold_themes)
21:13:44	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:43%20GMT	https://twitter.com/bold_themes?lang=gu	/Users/bo4/websites/aba/twitter.com/bold_themes7d5b.html	(from https://twitter.com/bold_themes)
21:13:45	41343/41343	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:44%20GMT	https://twitter.com/bold_themes?lang=he	/Users/bo4/websites/aba/twitter.com/bold_themes64f4.html	(from https://twitter.com/bold_themes)
21:13:46	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:45%20GMT	https://twitter.com/bold_themes?lang=hi	/Users/bo4/websites/aba/twitter.com/bold_themesef8e.html	(from https://twitter.com/bold_themes)
21:13:47	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:46%20GMT	https://twitter.com/bold_themes?lang=hr	/Users/bo4/websites/aba/twitter.com/bold_themes1ebe.html	(from https://twitter.com/bold_themes)
21:13:48	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:47%20GMT	https://twitter.com/bold_themes?lang=hu	/Users/bo4/websites/aba/twitter.com/bold_themesa30c.html	(from https://twitter.com/bold_themes)
21:13:49	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:48%20GMT	https://twitter.com/bold_themes?lang=id	/Users/bo4/websites/aba/twitter.com/bold_themes9bb4.html	(from https://twitter.com/bold_themes)
21:13:50	41563/41563	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:49%20GMT	https://twitter.com/bold_themes?lang=it	/Users/bo4/websites/aba/twitter.com/bold_themescf53.html	(from https://twitter.com/bold_themes)
21:13:51	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:50%20GMT	https://twitter.com/bold_themes?lang=ja	/Users/bo4/websites/aba/twitter.com/bold_themesc9e6.html	(from https://twitter.com/bold_themes)
21:13:52	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:51%20GMT	https://twitter.com/bold_themes?lang=kn	/Users/bo4/websites/aba/twitter.com/bold_themes21c9.html	(from https://twitter.com/bold_themes)
21:13:53	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:52%20GMT	https://twitter.com/bold_themes?lang=ko	/Users/bo4/websites/aba/twitter.com/bold_themes7542.html	(from https://twitter.com/bold_themes)
21:13:54	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:53%20GMT	https://twitter.com/bold_themes?lang=mr	/Users/bo4/websites/aba/twitter.com/bold_themesc203.html	(from https://twitter.com/bold_themes)
21:13:55	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:54%20GMT	https://twitter.com/bold_themes?lang=ms	/Users/bo4/websites/aba/twitter.com/bold_themes99dc.html	(from https://twitter.com/bold_themes)
21:13:56	41598/41598	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:55%20GMT	https://twitter.com/bold_themes?lang=nb	/Users/bo4/websites/aba/twitter.com/bold_themes2bc7.html	(from https://twitter.com/bold_themes)
21:13:57	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:56%20GMT	https://twitter.com/bold_themes?lang=nl	/Users/bo4/websites/aba/twitter.com/bold_themescdb1.html	(from https://twitter.com/bold_themes)
21:13:58	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:57%20GMT	https://twitter.com/bold_themes?lang=pl	/Users/bo4/websites/aba/twitter.com/bold_themes6bf8.html	(from https://twitter.com/bold_themes)
